# BEAST v10.5.0
# Generated Sat May 23 16:56:28 CEST 2026 [seed=1779548169413]
# -window -working -options
state	joint	prior	likelihood	rootHeight	age(root)	treeLength	exponential.popSize	exponential.growthRate	kappa	frequencies1	frequencies2	frequencies3	frequencies4	alpha	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
5500000	-104277.0531072076	-398.76938367894417	-103878.28372352866	0.2107326505485436	2023.386527623424	18.521036241523035	228.5515444511247	48.997914761675084	1.0065069921212773	0.2442783903727695	0.2518817411478586	0.25084311860012193	0.2529967498792514	0.5148659647557795	0.05576877388777563	0.05576877388777564	-103878.28372352866	0.0	-381.7003269766115
5501000	-104287.79321593267	-411.07430415427945	-103876.7189117784	0.2153488334997407	2023.3819114404728	19.23212614856789	250.4006667700412	47.3860291513713	1.007676469602782	0.2442783903727695	0.2542478348931404	0.2487484216205173	0.25272535311357425	0.5077647652592024	0.055954875743374224	0.05595487574337429	-103876.7189117784	0.0	-393.89602303330776
5502000	-104270.83306450256	-396.61962844194454	-103874.21343606061	0.21038229908358136	2023.3868779748889	18.49995619370475	231.36626714175623	49.25385560418145	1.0044223667399357	0.2455650599234631	0.2529611653424468	0.2487484216205173	0.25272535311357425	0.4845634297708578	0.05643129967599975	0.0564312996759996	-103874.21343606061	0.0	-379.5767728447019
5503000	-104285.86895338944	-401.07801524731866	-103884.79093814212	0.2101367877098825	2023.3871234862627	18.82023285092729	256.60179605172436	48.79716254735477	1.0192305902232213	0.24621797346714822	0.2507188822125622	0.2503377912067168	0.25272535311357425	0.5260934817765902	0.056099269976054494	0.05609926997605459	-103884.79093814212	0.0	-383.82234032902903
5504000	-104277.3615865604	-405.4282123828758	-103871.93337417752	0.21588101743306587	2023.3813792565395	18.950726918652354	271.5142880894938	49.33841206758764	1.0069942788267214	0.24621797346714822	0.2507188822125622	0.2503377912067168	0.25272535311357425	0.4860149353049524	0.05492454105247951	0.05492454105247956	-103871.93337417752	0.0	-388.2093629228098
5505000	-104289.18740155373	-407.8466518754273	-103881.3407496783	0.22137198788035561	2023.3758882860923	19.251052464847145	244.761265240661	47.968640364419464	1.0835740060382586	0.24907071497346384	0.25299047577145933	0.24907554236038754	0.2488632668946908	0.4852320447408526	0.054939115226206196	0.05493911522620607	-103881.3407496783	0.0	-390.7359677102337
5506000	-104293.00925322101	-412.04868557380445	-103880.96056764721	0.2241487968012526	2023.3731114771713	19.384183950812385	181.4268271489743	43.86414494600661	1.0835740060382586	0.24907071497346384	0.25299047577145933	0.24907554236038754	0.2488632668946908	0.5009988433497183	0.054913136581617734	0.054913136581617596	-103880.96056764721	0.0	-395.3068504706572
5507000	-104288.6013370752	-408.1434766177024	-103880.4578604575	0.20930058393569764	2023.387959690037	19.05095890347261	143.2550146407017	43.50022491501164	1.0072730276554087	0.24958931178679714	0.25299047577145933	0.24907554236038754	0.2483446700813575	0.5030374716322302	0.055779406637857604	0.05577940663785758	-103880.4578604575	0.0	-391.68899547378163
5508000	-104281.67088945892	-416.9419295076899	-103864.72895995123	0.22352606304084155	2023.3737342109316	19.762134208787018	182.98919726526438	44.34214276671928	1.0262132286925212	0.24259290503779085	0.25299047577145933	0.24907554236038754	0.2553410768303638	0.49997509731491624	0.05345779647029794	0.05345779647029795	-103864.72895995123	0.0	-400.23975225030915
5509000	-104297.61112888294	-416.7030207204519	-103880.90810816249	0.21814068740233417	2023.3791195865701	19.680946210309816	190.27333484365067	44.13508102688319	1.0126452165962356	0.24122437742446956	0.250822523398919	0.2526120223462492	0.2553410768303638	0.493184013912556	0.054127541051778576	0.05412754105177853	-103880.90810816249	0.0	-399.9580470508117
5510000	-104303.86485000345	-417.25496882579034	-103886.60988117766	0.22368392861618375	2023.3735763453565	19.594924366724563	195.37158086987415	44.01630256793964	1.0596583608528818	0.24467126059033106	0.250452250327998	0.25047585727988786	0.25440063180178457	0.4804911975403769	0.05370950698962543	0.05370950698962549	-103886.60988117766	0.0	-400.5022279833439
5511000	-104303.20577200763	-418.36799845949577	-103884.83777354813	0.22357412477312108	2023.3736861491993	19.62360976250693	153.19404165702093	42.63279293222463	0.982522936155152	0.24480910457374672	0.24916175941281962	0.25465104835586344	0.2513780876575717	0.4993420603055691	0.0544528279163112	0.05445282791631117	-103884.83777354813	0.0	-401.8824381303469
5512000	-104279.02355830504	-404.27878931527465	-103874.74476898977	0.22380686097960212	2023.373453412993	18.624649538649432	199.07786477506642	46.956828785508705	1.0155085344823147	0.2471961031528203	0.2520928919840566	0.25171991578462644	0.2489910890784981	0.4993420603055691	0.05612734657321449	0.05612734657321449	-103874.74476898977	0.0	-387.4124531910056
5513000	-104282.30596119886	-408.27851955095235	-103874.02744164791	0.2199945580227255	2023.3772657159498	18.685617040058446	260.49451528112945	50.23967349649839	1.0400556467524906	0.24625039448271044	0.2504050309085584	0.25171991578462644	0.2516246588241062	0.49111514604707646	0.056086655931759224	0.056086655931759044	-103874.02744164791	0.0	-391.05609403965
5514000	-104274.19269750638	-402.35366010059454	-103871.83903740579	0.20735971380729956	2023.3899005601652	18.394209182531824	206.5356912501085	46.70469862944349	1.0094897848199298	0.24741551289436062	0.2528929666030474	0.24805423141415478	0.25163728908843874	0.5001281287829517	0.05858195734789807	0.05858195734789796	-103871.83903740579	0.0	-385.3864186894442
5515000	-104284.45502287887	-411.2012062329874	-103873.25381664588	0.21420258306296386	2023.3830576909095	18.96204912511869	182.5175545353898	44.786785361606306	1.011895722325112	0.24741551289436062	0.24903356921186467	0.2505534965154644	0.2529974213783118	0.47724719959126694	0.055226000363222595	0.055226000363222824	-103873.25381664588	0.0	-394.5206229505526
5516000	-104284.28732850082	-400.7212030173091	-103883.56612548351	0.21224464714368352	2023.3850156268288	18.444418936537243	166.87007226718694	45.99266525412153	1.0430341544868638	0.24672112697140844	0.2491743555098502	0.2508049909138885	0.2532995266048543	0.48616597468437067	0.05748383860125169	0.05748383860125164	-103883.56612548351	0.0	-384.05754600922137
5517000	-104274.6592738794	-403.1842521022206	-103871.47502177718	0.20836913321358294	2023.388891140759	18.483777400239372	197.08966109933016	46.659070182202285	1.026612583293274	0.24481977818523484	0.2522480334741973	0.24963266173571508	0.2532995266048543	0.49837811140962224	0.0564855763265934	0.056485576326593394	-103871.47502177718	0.0	-386.3250849065053
5518000	-104270.32589131275	-407.8225388393715	-103862.50335247337	0.2112008097494496	2023.386059464223	18.804944550026853	190.22205351632155	46.93988852305254	1.0246736221528507	0.24481977818523484	0.24862629823577398	0.2532543969741384	0.2532995266048543	0.48525575955504463	0.055102810626806345	0.05510281062680645	-103862.50335247337	0.0	-391.05868519320194
5519000	-104267.80823274305	-401.096967082856	-103866.7112656602	0.20820725991348119	2023.389053014059	18.496756224080723	192.08349205773388	47.83251993748021	0.9974910467094401	0.2520373734331032	0.24862629823577398	0.25031058622259217	0.24902574210853215	0.4957343937891376	0.0569272434573899	0.0569272434573899	-103866.7112656602	0.0	-384.26019432848835
5520000	-104277.16210177258	-404.10130419028326	-103873.06079758231	0.21231521760831717	2023.3849450563641	18.794734907231167	247.84306656997873	49.42064617778521	1.0089445132641843	0.2524766987840325	0.25374916727857166	0.24120375250344792	0.25257038143394933	0.5191464712258586	0.05656257006350681	0.05656257006350683	-103873.06079758231	0.0	-386.8884170827746
5521000	-104275.59062192167	-402.3187766335502	-103873.27184528812	0.21300921853344493	2023.384251055439	18.635462296904148	226.8794831811453	47.68134542453184	1.032374768601838	0.2524766987840325	0.25094050978691657	0.25087902163503195	0.24570376979402037	0.48409041258292435	0.05693688280085474	0.056936882800854745	-103873.27184528812	0.0	-385.28856286491634
5522000	-104275.85063265475	-405.12801595844707	-103870.72261669631	0.20982548167623288	2023.3874347922963	18.98971774612861	219.3741297571122	47.01478123522174	1.0086367117104715	0.24253358388642485	0.2462705235772177	0.2555933838887849	0.25560250864757394	0.4957570288812848	0.0554045148703715	0.05540451487037144	-103870.72261669631	0.0	-388.1629080214621
5523000	-104271.7411565382	-407.8266394763885	-103863.91451706181	0.2077404225927411	2023.3895198513799	19.045690286107174	188.29874588064618	45.53808439726143	1.0317189311500394	0.25250153448347423	0.2462705235772177	0.24617948768464631	0.25504845425466316	0.5163556336957305	0.05463317068450357	0.05463317068450356	-103863.91451706181	0.0	-391.03041000693514
5524000	-104283.61567088483	-407.8435262526854	-103875.77214463214	0.21383986550314374	2023.3834204084694	19.089849381800526	174.51908197403338	44.24784179668379	0.998485375607073	0.24812440188165835	0.251931844498139	0.2505566202864622	0.2493871333337419	0.5020509801805757	0.05457955769152563	0.054579557691525615	-103875.77214463214	0.0	-391.1908660687001
5525000	-104306.67211203894	-411.88294912682613	-103894.78916291211	0.21713473012802675	2023.3801255438445	19.402316060622184	176.41743998623022	44.087704231782986	1.0457742745827494	0.24812440188165835	0.25322556452267486	0.2505566202864622	0.24809341330920603	0.5020509801805757	0.05407667431523446	0.054076674315234524	-103894.78916291211	0.0	-395.2073340633549
5526000	-104318.7067161588	-426.63204301524087	-103892.07467314356	0.22737743542906735	2023.3698828385434	20.55587110516334	222.43823263128058	43.47145116798799	1.0080122400729785	0.2425241523348525	0.25322556452267486	0.2505566202864622	0.25369366285601186	0.5061905523668314	0.05100764378416451	0.051007643784164454	-103892.07467314356	0.0	-409.74938332015773
5527000	-104295.82978100957	-405.19088686616277	-103890.63889414341	0.20895185561019422	2023.3883084183624	18.49035302350458	122.98073333947073	43.040251299037074	0.9930536420585412	0.24715589392743395	0.24966912054811763	0.24861789537295842	0.2545570901514914	0.5075385978485597	0.05733151406483859	0.057331514064838475	-103890.63889414341	0.0	-388.883757275457
5528000	-104300.19497929674	-406.5184745490594	-103893.67650474768	0.21446852086960325	2023.382791753103	18.689351078869848	153.3925581684375	43.71346486244916	1.0206982980498505	0.24715589392743395	0.24791560073025684	0.25037141519081924	0.2545570901514914	0.48703414066426387	0.05471737314725913	0.054717373147259024	-103893.67650474768	0.0	-390.05058943179347
5529000	-104285.14362771735	-410.38634091048436	-103874.75728680687	0.21764187489773248	2023.3796183990748	18.696017137923082	118.69008950065542	41.86735768274573	1.0206982980498505	0.25100607762968546	0.24785975511576186	0.25037141519081924	0.2507627520637349	0.4923683200474911	0.056949030675474806	0.056949030675474764	-103874.75728680687	0.0	-394.15528180821616
5530000	-104291.60278512776	-407.76826836479324	-103883.83451676297	0.21127084996648415	2023.385989424006	18.557936761932723	127.37804980761092	43.84564160119116	0.9994692389077527	0.24784269477021997	0.2480392418656893	0.2506491198035581	0.2534689435605341	0.5014509550221575	0.057443466258894425	0.05744346625889441	-103883.83451676297	0.0	-391.4183599319361
5531000	-104281.42104474336	-412.1525289498954	-103869.26851579346	0.21400206579813127	2023.3832582081743	19.095372432269144	147.68872572093704	43.29658151518004	1.0335515596331273	0.24784269477021997	0.2480392418656893	0.2506491198035581	0.2534689435605341	0.49658646767145914	0.055162153883423014	0.05516215388342307	-103869.26851579346	0.0	-395.68453671436583
5532000	-104325.69710529735	-421.993005283269	-103903.70410001409	0.21745031362438555	2023.3798099603482	20.06027188868325	168.79959451091375	42.44456063940105	1.0290931413839852	0.24586972433550436	0.2500122123004049	0.2506491198035581	0.2534689435605341	0.49778794006291266	0.05231377483526243	0.05231377483526234	-103903.70410001409	0.0	-405.433259006576
5533000	-104320.41555367	-411.0140030047419	-103909.40155066525	0.21444961674388519	2023.3828106572287	18.960053742962913	153.9498778574939	43.22651584295197	1.0062211380033852	0.24374363228468163	0.2500122123004049	0.2568886207496224	0.24935553466529256	0.49778794006291266	0.05476954061394726	0.05476954061394726	-103909.40155066525	0.0	-394.52147653551845
5534000	-104288.10991297438	-409.0293517337214	-103879.08056124065	0.21527338887565392	2023.381986885097	18.907708794466476	170.40295733326852	44.74768942473829	1.015739812732844	0.2518580235192133	0.24758649566872643	0.2511999461467691	0.24935553466529256	0.4867625740334839	0.0552047499981794	0.05520474999817957	-103879.08056124065	0.0	-392.4116169550787
5535000	-104282.86634384848	-411.7701197179699	-103871.09622413051	0.2135287846067429	2023.3837314893658	19.28445278968795	302.2390666861145	49.478114169623076	0.9957276457371941	0.25392858122287865	0.2455318775214804	0.24679407360009872	0.2537454676555436	0.4965753668775547	0.05397101399342142	0.053971013993421454	-103871.09622413051	0.0	-394.4125349840803
5536000	-104278.03667029276	-401.97497095632804	-103876.06169933642	0.20940196335245745	2023.38785831062	18.633850745848605	240.23725288487998	48.692809264203156	1.0522279696971701	0.24938672825328848	0.2455318775214804	0.2513359265696889	0.2537454676555436	0.4918887920419543	0.056342443451125226	0.056342443451125254	-103876.06169933642	0.0	-384.85754819838843
5537000	-104274.4039838257	-400.31171391129345	-103874.09226991441	0.21034546980026292	2023.3869148041722	18.537232876098862	234.56295423689627	49.001310426432354	1.0245446158770202	0.24938672825328848	0.24829901942715898	0.25275847971325527	0.24955577260629866	0.5115464671316509	0.05677104891756638	0.056771048917566375	-103874.09226991441	0.0	-383.18279361349795
5538000	-104266.16256103193	-398.898782132249	-103867.26377889968	0.21222507398876597	2023.3850351999838	18.163657364234066	190.47678388916063	48.91604737305363	1.0255234848027253	0.24745403751116313	0.2502317101692843	0.24728338855263346	0.25503086376692047	0.5046569839560491	0.057609209018013766	0.05760920901801382	-103867.26377889968	0.0	-382.0246831822048
5539000	-104299.1492226831	-408.1225944168108	-103891.02662826629	0.2172075798053262	2023.3800526941673	18.65753422695299	226.0513753559726	48.41551630200032	1.0362364831627022	0.24427991543586183	0.24872442350364987	0.25301006326336367	0.253985597797126	0.5030977390027187	0.05693337335841267	0.056933373358412726	-103891.02662826629	0.0	-391.04951214369123
5540000	-104297.6576673428	-416.2854375858962	-103881.3722297569	0.2253521103648348	2023.3719081636077	19.121332351159253	216.00222314464523	46.444802463342846	1.0010650524710798	0.24427991543586183	0.24872442350364987	0.25301006326336367	0.253985597797126	0.504052617784673	0.05573398659077894	0.05573398659077888	-103881.3722297569	0.0	-399.31791751558035
5541000	-104306.04181772626	-412.73280546859615	-103893.30901225767	0.22227349712488545	2023.3749867768477	19.250909028092927	216.51709871156692	46.873528801326216	1.0166060892797517	0.2425377353353327	0.25401213644371956	0.24929438202558127	0.25415574619536785	0.5076128307614106	0.05329128386822717	0.05329128386822723	-103893.30901225767	0.0	-395.8109400133064
5542000	-104295.10545191339	-414.0130184979015	-103881.09243341548	0.2193050217040263	2023.3779552522685	19.14091238277564	189.89428622707635	45.76049711649801	1.0538426627478037	0.24249387687118865	0.2508829948095392	0.2524235236597616	0.2541996046595119	0.5076128307614106	0.0555551397029235	0.055555139702923494	-103881.09243341548	0.0	-397.18509608991235
5543000	-104310.83486000137	-415.50062122124325	-103895.33423878012	0.2148454965449345	2023.3824147774276	19.298468759258594	222.93609847733282	46.124689236163476	1.0029718032836563	0.24249387687118865	0.2508829948095392	0.2524235236597616	0.2541996046595119	0.5157198797281215	0.05591629010701648	0.055916290107016514	-103895.33423878012	0.0	-398.4633685767209
5544000	-104314.32135924438	-409.02513020578664	-103905.29622903859	0.21564728030705121	2023.3816129936656	18.9735486782305	229.1968374463088	48.038560155769034	1.0339719423392517	0.24766988788194846	0.24880476894198494	0.24932573851655607	0.2541996046595119	0.5120641021621314	0.05573082243381641	0.0557308224338165	-103905.29622903859	0.0	-391.945667084046
5545000	-104310.74359494686	-415.22172205463704	-103895.52187289223	0.21883587304558047	2023.3784244009269	19.288240607732728	248.52307856014886	46.785188198316156	0.9970256019260408	0.24592454576406475	0.25055011105986863	0.24932573851655607	0.2541996046595119	0.48040657924695035	0.05442090308820057	0.054420903088200585	-103895.52187289223	0.0	-398.1592067235585
5546000	-104295.31916842205	-411.7758598001873	-103883.54330862187	0.21418536719415285	2023.3830749067783	19.081585245342172	256.6766837296929	48.49297051545291	1.0302832299007265	0.24711150924319247	0.2502134553820675	0.24932573851655607	0.2533492968581853	0.48673134133738327	0.055376973214736606	0.055376973214736634	-103883.54330862187	0.0	-394.61002909036307
5547000	-104293.67408656457	-407.9115247889837	-103885.76256177558	0.2149108438189806	2023.3823494301537	19.065106588627483	227.742542408285	47.88151572979629	1.023297258455257	0.24544495200598754	0.24807981305428164	0.2531259380815469	0.2533492968581853	0.5156320352410884	0.05668507510824127	0.05668507510824129	-103885.76256177558	0.0	-390.8088555868447
5548000	-104277.00879521866	-398.02571772282647	-103878.98307749584	0.21004344683805393	2023.3872168271346	18.385069394563324	246.77023674454375	50.363299525930564	1.0420470679315035	0.24544495200598754	0.24807981305428164	0.2531259380815469	0.2533492968581853	0.5079773683239253	0.05815014016356936	0.05815014016356939	-103878.98307749584	0.0	-380.78813451447417
5549000	-104263.97423662017	-392.5964976838635	-103871.37773893631	0.2017590720223887	2023.39550120195	18.21092405937952	194.06198738993103	48.264720571473006	1.0056282260482428	0.24612136043512184	0.24807981305428164	0.2524495296524126	0.2533492968581853	0.49585628549338207	0.05885813350728571	0.058858133507285706	-103871.37773893631	0.0	-375.69665396392963
5550000	-104288.14172881463	-404.87009032221897	-103883.27163849241	0.20822360932067024	2023.389036664652	18.93059629359932	241.12969131841294	47.816101191514605	0.9760781377638903	0.24369907262390172	0.25050210086550173	0.2524495296524126	0.2533492968581853	0.5263323001751323	0.05539465070990345	0.05539465070990345	-103883.27163849241	0.0	-387.7332420770433
5551000	-104293.35288859249	-404.00904458049956	-103889.343844012	0.20582267817107205	2023.3914375958016	18.910576863535937	242.89638788673435	48.65850813661412	1.0187816559062657	0.2427029827122316	0.2514981907771719	0.25482052973013747	0.2509782967804604	0.5007955301559514	0.056975002489546386	0.05697500248954632	-103889.343844012	0.0	-386.8470777151645
5552000	-104281.32522159263	-395.58304966408696	-103885.74217192855	0.20306648528888033	2023.3941937886837	18.368741017272516	255.05108980682775	49.555022864334255	1.004951756833852	0.2427029827122316	0.2514981907771719	0.25294867218017847	0.2528501543304194	0.5007955301559514	0.05687333647832127	0.05687333647832123	-103885.74217192855	0.0	-378.37530236402677
5553000	-104274.90650910932	-410.72651773832877	-103864.179991371	0.21420945886315793	2023.3830508151093	19.41097117761978	230.28012497590885	46.64657601408732	1.004951756833852	0.24350917625931173	0.2514981907771719	0.2509778689961187	0.2540147639673991	0.5290722536518625	0.05546849521583101	0.05546849521583111	-103864.179991371	0.0	-393.62623160413773
5554000	-104284.82097991607	-404.9874125558651	-103879.8335673602	0.21052746788501048	2023.3867328060876	19.003985775098805	232.18537255526297	47.86197191873259	1.030033179088509	0.24350917625931173	0.2514981907771719	0.2509778689961187	0.2540147639673991	0.483019645818718	0.05496544492324451	0.05496544492324434	-103879.8335673602	0.0	-387.97388940194645
5555000	-104307.99516395236	-417.5416046515327	-103890.45355930083	0.2189349696036103	2023.378325304369	19.5610809065834	276.0918377164956	47.18751033394814	1.0292192174373438	0.24581480970086247	0.2514981907771719	0.2486722355545679	0.2540147639673991	0.4785863162965288	0.053136445702715654	0.05313644570271565	-103890.45355930083	0.0	-400.36358503277967
5556000	-104309.06943523687	-417.6540673919587	-103891.41536784492	0.21881763007589983	2023.3784426438967	19.461760604793167	302.08587257394777	48.452349858892696	1.0394663276821063	0.2491419018220019	0.25157380259033024	0.24825267581585206	0.25103161977181715	0.49408097856017064	0.05361870592439255	0.053618705924392523	-103891.41536784492	0.0	-400.30157693996154
5557000	-104303.08622410404	-407.0729930724585	-103896.01323103158	0.21042749433423227	2023.3868327796383	18.83028507293991	290.3882182950316	50.846403691457496	1.0036994004694777	0.24647040393678862	0.25157380259033024	0.25144070053387635	0.2505150929390062	0.5068677148197815	0.05623840566104887	0.05623840566104879	-103896.01323103158	0.0	-389.67940554060885
5558000	-104296.3525646202	-405.76172037139935	-103890.5908442488	0.20979556649504746	2023.3874647074774	18.826917342915362	249.88213644045882	49.98747164526438	1.0036994004694777	0.24408310556856413	0.2513371416058216	0.2507915728763959	0.25378817994921976	0.5068677148197815	0.05574708660522751	0.055747086605227425	-103890.5908442488	0.0	-388.58104473310067
5559000	-104301.80347210736	-410.23202554066626	-103891.5714465667	0.21134487044680103	2023.3859154035258	19.138726875244913	236.34941140364415	49.3571131845677	1.0512519293337388	0.24866455302740775	0.2513371416058216	0.2507915728763959	0.24920673249037614	0.502095357039076	0.054994275515841566	0.05499427551584156	-103891.5714465667	0.0	-393.1309306951877
5560000	-104293.12743319171	-410.9484794280168	-103882.1789537637	0.2178131197359505	2023.3794471542367	19.141311084063457	250.59591166189372	47.67084644166248	1.0323961935640984	0.24361883085556935	0.2513371416058216	0.2558372950482343	0.24920673249037614	0.502095357039076	0.054546716740176776	0.0545467167401769	-103882.1789537637	0.0	-393.8110967341936
5561000	-104287.29892057396	-412.5675921898582	-103874.7313283841	0.21644866341342595	2023.380811610559	19.281201406722765	195.92622065207996	45.96901581556482	1.0323961935640984	0.24807562215590373	0.24891443363601085	0.25032676736648884	0.25268317684159797	0.5067489591607626	0.054252106505864324	0.054252106505864345	-103874.7313283841	0.0	-395.74284634127605
5562000	-104285.16669986628	-407.2419684040495	-103877.92473146223	0.21298022050612433	2023.3842800534665	18.763052533509114	228.1016664535281	48.298217667989874	0.999992113735519	0.24448379685254223	0.24973859125233236	0.25405147122161814	0.2517261406735087	0.5187375381247749	0.056477270431046916	0.05647727043104701	-103877.92473146223	0.0	-390.1503236334464
5563000	-104298.36072914582	-410.60787097457217	-103887.75285817124	0.22117375262877234	2023.3760865213437	19.038519054568795	200.69558455591977	45.68943510440305	1.0023084569890468	0.24448379685254223	0.24931218677269817	0.2544778757012523	0.2517261406735087	0.48594952424528903	0.05437182041999841	0.05437182041999846	-103887.75285817124	0.0	-393.813146168359
5564000	-104297.4149773444	-410.75417309036254	-103886.66080425403	0.22120564341430815	2023.3760546305582	19.00868027133151	204.4908753784818	46.84955032982178	1.0040610212420433	0.24332023304173905	0.25313770050160184	0.24831145911101937	0.2552306073456411	0.48576877245257666	0.055039862005344733	0.05503986200534475	-103886.66080425403	0.0	-393.90709920971636
5565000	-104296.87278441354	-412.0876534630244	-103884.78513095052	0.22061415865153522	2023.376646115321	19.20223888301002	192.5710117831916	45.71336634474822	1.053444687328478	0.2456863313704473	0.25313770050160184	0.24594536078231113	0.2552306073456411	0.5184554075674777	0.05546802850205837	0.055468028502058404	-103884.78513095052	0.0	-395.2226554038786
5566000	-104289.24953196832	-409.4851287194423	-103879.76440324888	0.21766571684239658	2023.37959455713	18.919968663441995	169.17225524401488	45.793800065029004	1.0262439005019834	0.24694506540246694	0.2509526087290884	0.24703525680713362	0.2550670690613125	0.5178559385472011	0.055925886534604084	0.05592588653460404	-103879.76440324888	0.0	-392.7788918471018
5567000	-104279.7693798568	-401.88833822594387	-103877.88104163087	0.21438507654969144	2023.382875197423	18.480270982502873	174.10374675807827	45.717563087969666	1.0474394971847885	0.24694506540246694	0.2509526087290884	0.24703525680713362	0.2550670690613125	0.4929405933348058	0.057923170057781095	0.05792317005778102	-103877.88104163087	0.0	-385.14960352502317
5568000	-104267.15759218742	-409.0267385215637	-103858.13085366585	0.22128764355420688	2023.3759726304183	18.97617636974178	220.24802889828806	47.08343349034744	1.0150535950480075	0.24694506540246694	0.253110868570283	0.25290569639975	0.24703836962750153	0.492478194196228	0.05463205802062829	0.054632058020628246	-103858.13085366585	0.0	-392.082397278538
5569000	-104284.55649659637	-405.7899702003667	-103878.76652639601	0.2124024833537497	2023.3848577906188	18.636212856887724	268.5301053058841	49.99469904194807	1.0115849065438227	0.24614950647472839	0.2508272340950237	0.25290569639975	0.2501175630304993	0.4941400831687051	0.05583910654784707	0.055839106547847135	-103878.76652639601	0.0	-388.54427367935114
5570000	-104301.13509729641	-425.9735783404475	-103875.16151895597	0.2285698628119462	2023.3686904111605	19.9013577095907	247.0956672477313	47.16969138340869	1.0115849065438227	0.24614950647472839	0.2508272340950237	0.25290569639975	0.2501175630304993	0.4851178156450545	0.05319994940479544	0.05319994940479544	-103875.16151895597	0.0	-408.9176425636285
5571000	-104292.47328436704	-411.31235020099507	-103881.16093416604	0.2134103461649281	2023.3838499278077	18.909239974243384	171.49593789270892	44.7363911173558	1.019827669728508	0.24382213192212768	0.2508272340950237	0.25290569639975	0.25244493758310005	0.48481900912294923	0.05683153757796638	0.056831537577966385	-103881.16093416604	0.0	-394.64431755290656
5572000	-104311.3812579874	-413.2591312117216	-103898.12212677569	0.21229720477228178	2023.3849630692002	19.101279788955633	187.00121898101546	44.8607705638229	1.0104159109784365	0.24231292556346173	0.25441258546810824	0.25157381660698697	0.2517006723614445	0.5096133216747665	0.05607584527870059	0.0560758452787006	-103898.12212677569	0.0	-396.4569848665505
5573000	-104331.40334258201	-400.34515692132004	-103931.05818566069	0.21120723928731888	2023.3860530346851	18.24406692981051	158.57115169796612	45.86131427625671	1.0552833335255059	0.24403006544844294	0.24163796502845533	0.2545945266624034	0.2597374428606998	0.5092754441188806	0.058180014856532083	0.05818001485653224	-103931.05818566069	0.0	-383.67862883555887
5574000	-104306.25668823959	-406.0825196793906	-103900.1741685602	0.2095464092828429	2023.3877138646897	18.65032556528306	174.94273788673593	46.07867792009051	1.0349879975249534	0.24982740810276377	0.24666285789030365	0.24769277684581462	0.2558169571611194	0.5076710555032501	0.05741279414842215	0.05741279414842226	-103900.1741685602	0.0	-389.3183591785159
5575000	-104286.39530408132	-404.4525193368968	-103881.94278474443	0.20507391774339942	2023.392186356229	18.3887445837087	170.31466421781278	47.39996342002716	1.0178466889231836	0.24982740810276377	0.2469985790453926	0.24735705569072566	0.2558169571611194	0.48824635137682343	0.05662700601025962	0.056627006010259724	-103881.94278474443	0.0	-387.7809940942291
5576000	-104304.09309542995	-418.46590387295873	-103885.627191557	0.21865890608346908	2023.3786013678891	19.541273419986254	199.9117162560733	45.338638913017434	1.013300514137094	0.2457388344109964	0.25124239526236275	0.24735705569072566	0.25566171463591664	0.49401407582728	0.053470713495282894	0.05347071349528288	-103885.627191557	0.0	-401.6709319372725
5577000	-104301.42816049	-422.71538097471193	-103878.71277951529	0.21915471934887565	2023.3781055546237	19.824776246134395	202.9072708095744	44.15099833053697	1.0175855361470234	0.24364294731064362	0.2473373001476994	0.25536402720701545	0.253655725334643	0.507638723149526	0.053408196847695176	0.05340819684769519	-103878.71277951529	0.0	-405.8794887495218
5578000	-104277.6296749381	-403.9649882684078	-103873.6646866697	0.2026096507856819	2023.3946506231869	18.561876908481498	219.63508315593936	47.969243186943565	1.0175855361470234	0.24682826439465386	0.24683599250738947	0.25407263125228713	0.25226311184567096	0.507638723149526	0.056382641947638715	0.056382641947638826	-103873.6646866697	0.0	-386.94727464605694
5579000	-104285.70324984194	-408.0015175966129	-103877.70173224533	0.2087968113094423	2023.3884634626631	18.960056484087666	214.26697079128036	46.71527350718476	1.0113237567013802	0.24682826439465386	0.24683599250738947	0.25407263125228713	0.25226311184567096	0.4883599287885784	0.05600265071854748	0.05600265071854748	-103877.70173224533	0.0	-391.06601583407286
5580000	-104306.64212509558	-403.8630344765874	-103902.77909061899	0.20268217198823607	2023.3945781019843	18.71213428217936	227.2961985101779	47.57491317660853	1.0718950905127576	0.25363310526537536	0.25192919160236055	0.24217459128659455	0.25226311184567096	0.5336752845028974	0.05647724095648554	0.05647724095648543	-103902.77909061899	0.0	-386.72806495713985
5581000	-104299.52869695635	-410.1552300124562	-103889.37346694389	0.20594497447249296	2023.3913152995	18.976854058758693	279.29630133419244	49.07221660560368	1.0292330347966179	0.24087943403535916	0.25346038009113964	0.25450521322195374	0.2511549726515489	0.5336752845028974	0.05560307994101457	0.05560307994101454	-103889.37346694389	0.0	-392.779833777413
5582000	-104293.04437858153	-402.77860147538604	-103890.26577710615	0.19970818348925296	2023.3975520904833	18.357400632219285	243.28407862914207	48.111168860075786	1.0292330347966179	0.24405786505854218	0.25119525308340196	0.2545173521474909	0.2502295297105664	0.5179016351380727	0.05727233061579401	0.05727233061579401	-103890.26577710615	0.0	-385.5906979035706
